시군명,확진시기,확진자수
강릉,2021-05-27,2
동해,2021-05-27,1
태백,2021-05-27,1
속초,2021-05-27,0
삼척,2021-05-27,0
홍천,2021-05-27,2
횡성,2021-05-27,0
영월,2021-05-27,0
평창,2021-05-27,0
정선,2021-05-27,0
철원,2021-05-27,1
화천,2021-05-27,0
양구,2021-05-27,0
인제,2021-05-27,1
고성,2021-05-27,0
양양,2021-05-27,0
춘천,2021-05-28,1
원주,2021-05-28,3
강릉,2021-05-28,2
동해,2021-05-28,0
태백,2021-05-28,0
속초,2021-05-28,0
삼척,2021-05-28,0
홍천,2021-05-28,4
횡성,2021-05-28,0
영월,2021-05-28,0
평창,2021-05-28,0
정선,2021-05-28,0
철원,2021-05-28,0
화천,2021-05-28,0
양구,2021-05-28,0
인제,2021-05-28,0
고성,2021-05-28,0
양양,2021-05-28,0
춘천,2021-05-29,6
원주,2021-05-29,8
강릉,2021-05-29,0
동해,2021-05-29,0
태백,2021-05-29,0
속초,2021-05-29,0
삼척,2021-05-29,0
홍천,2021-05-29,1
횡성,2021-05-29,0
영월,2021-05-29,0
평창,2021-05-29,0
정선,2021-05-29,1
철원,2021-05-29,1
화천,2021-05-29,0
양구,2021-05-29,0
인제,2021-05-29,0
고성,2021-05-29,0
양양,2021-05-29,0
춘천,2021-05-30,3
원주,2021-05-30,6
강릉,2021-05-30,1
동해,2021-05-30,0
태백,2021-05-30,0
속초,2021-05-30,0
삼척,2021-05-30,0
홍천,2021-05-30,0
횡성,2021-05-30,0
영월,2021-05-30,0
평창,2021-05-30,0
정선,2021-05-30,0
철원,2021-05-30,1
화천,2021-05-30,0
양구,2021-05-30,0
인제,2021-05-30,0
고성,2021-05-30,0
양양,2021-05-30,0
춘천,2021-05-31,6
원주,2021-05-31,3
강릉,2021-05-31,2
동해,2021-05-31,0
태백,2021-05-31,0
속초,2021-05-31,0
삼척,2021-05-31,0
홍천,2021-05-31,1
횡성,2021-05-31,0
영월,2021-05-31,0
평창,2021-05-31,1
정선,2021-05-31,0
철원,2021-05-31,0
화천,2021-05-31,0
양구,2021-05-31,0
인제,2021-05-31,0
고성,2021-05-31,0
양양,2021-05-31,0
춘천,2021-06-01,2
원주,2021-06-01,0
강릉,2021-06-01,1
동해,2021-06-01,4
태백,2021-06-01,5
속초,2021-06-01,0
삼척,2021-06-01,0
홍천,2021-06-01,0
횡성,2021-06-01,0
영월,2021-06-01,0
평창,2021-06-01,0
정선,2021-06-01,0
철원,2021-06-01,0
화천,2021-06-01,0
양구,2021-06-01,0
인제,2021-06-01,2
고성,2021-06-01,0
양양,2021-06-01,0
춘천,2021-06-02,7
원주,2021-06-02,4
강릉,2021-06-02,1
동해,2021-06-02,1
태백,2021-06-02,0
속초,2021-06-02,0
삼척,2021-06-02,0
홍천,2021-06-02,2
횡성,2021-06-02,2
영월,2021-06-02,0
평창,2021-06-02,0
정선,2021-06-02,0
철원,2021-06-02,0
화천,2021-06-02,0
양구,2021-06-02,0
인제,2021-06-02,0
고성,2021-06-02,0
양양,2021-06-02,0
춘천,2021-06-03,10
원주,2021-06-03,4
강릉,2021-06-03,0
동해,2021-06-03,0
태백,2021-06-03,3
속초,2021-06-03,0
삼척,2021-06-03,0
홍천,2021-06-03,0
횡성,2021-06-03,1
영월,2021-06-03,0
평창,2021-06-03,0
정선,2021-06-03,0
철원,2021-06-03,0
화천,2021-06-03,0
양구,2021-06-03,0
인제,2021-06-03,0
고성,2021-06-03,0
양양,2021-06-03,0
춘천,2021-06-04,7
원주,2021-06-04,1
강릉,2021-06-04,1
동해,2021-06-04,0
태백,2021-06-04,0
속초,2021-06-04,3
삼척,2021-06-04,0
홍천,2021-06-04,0
횡성,2021-06-04,1
영월,2021-06-04,0
평창,2021-06-04,0
정선,2021-06-04,0
철원,2021-06-04,0
화천,2021-06-04,0
양구,2021-06-04,0
인제,2021-06-04,1
고성,2021-06-04,0
양양,2021-06-04,0
춘천,2021-06-05,5
원주,2021-06-05,0
강릉,2021-06-05,2
동해,2021-06-05,0
태백,2021-06-05,0
속초,2021-06-05,0
삼척,2021-06-05,0
홍천,2021-06-05,1
횡성,2021-06-05,1
영월,2021-06-05,0
평창,2021-06-05,0
정선,2021-06-05,0
철원,2021-06-05,0
화천,2021-06-05,0
양구,2021-06-05,0
인제,2021-06-05,1
고성,2021-06-05,0
양양,2021-06-05,0
춘천,2021-06-06,0
원주,2021-06-06,0
강릉,2021-06-06,0
동해,2021-06-06,1
태백,2021-06-06,0
속초,2021-06-06,0
삼척,2021-06-06,0
홍천,2021-06-06,1
횡성,2021-06-06,0
영월,2021-06-06,0
평창,2021-06-06,0
정선,2021-06-06,0
철원,2021-06-06,0
화천,2021-06-06,0
양구,2021-06-06,0
인제,2021-06-06,0
고성,2021-06-06,0
양양,2021-06-06,0
춘천,2021-06-07,2
원주,2021-06-07,3
강릉,2021-06-07,0
동해,2021-06-07,0
태백,2021-06-07,0
속초,2021-06-07,0
삼척,2021-06-07,0
홍천,2021-06-07,0
횡성,2021-06-07,0
영월,2021-06-07,0
평창,2021-06-07,0
정선,2021-06-07,0
철원,2021-06-07,0
화천,2021-06-07,0
양구,2021-06-07,0
인제,2021-06-07,0
고성,2021-06-07,0
양양,2021-06-07,0
춘천,2021-06-08,8
원주,2021-06-08,13
강릉,2021-06-08,1
동해,2021-06-08,0
태백,2021-06-08,1
속초,2021-06-08,0
삼척,2021-06-08,0
홍천,2021-06-08,4
횡성,2021-06-08,0
영월,2021-06-08,0
평창,2021-06-08,0
정선,2021-06-08,0
철원,2021-06-08,0
화천,2021-06-08,0
양구,2021-06-08,2
인제,2021-06-08,0
고성,2021-06-08,0
양양,2021-06-08,1
춘천,2021-06-09,5
원주,2021-06-09,4
강릉,2021-06-09,3
동해,2021-06-09,0
태백,2021-06-09,0
속초,2021-06-09,1
삼척,2021-06-09,1
홍천,2021-06-09,2
횡성,2021-06-09,0
영월,2021-06-09,0
평창,2021-06-09,0
정선,2021-06-09,0
철원,2021-06-09,0
화천,2021-06-09,0
양구,2021-06-09,0
인제,2021-06-09,0
고성,2021-06-09,0
양양,2021-06-09,0
춘천,2021-06-10,5
원주,2021-06-10,3
강릉,2021-06-10,0
동해,2021-06-10,1
태백,2021-06-10,0
속초,2021-06-10,0
삼척,2021-06-10,0
홍천,2021-06-10,1
횡성,2021-06-10,0
영월,2021-06-10,0
평창,2021-06-10,1
정선,2021-06-10,0
철원,2021-06-10,0
화천,2021-06-10,0
양구,2021-06-10,0
인제,2021-06-10,0
고성,2021-06-10,0
양양,2021-06-10,0
춘천,2021-06-11,6
원주,2021-06-11,1
강릉,2021-06-11,1
동해,2021-06-11,1
태백,2021-06-11,1
속초,2021-06-11,1
삼척,2021-06-11,0
홍천,2021-06-11,0
횡성,2021-06-11,0
영월,2021-06-11,0
평창,2021-06-11,0
정선,2021-06-11,0
철원,2021-06-11,0
화천,2021-06-11,0
양구,2021-06-11,0
인제,2021-06-11,0
고성,2021-06-11,0
양양,2021-06-11,0
춘천,2021-06-12,1
원주,2021-06-12,5
강릉,2021-06-12,0
동해,2021-06-12,1
태백,2021-06-12,0
속초,2021-06-12,2
삼척,2021-06-12,0
홍천,2021-06-12,0
횡성,2021-06-12,0
영월,2021-06-12,0
평창,2021-06-12,0
정선,2021-06-12,0
철원,2021-06-12,0
화천,2021-06-12,0
양구,2021-06-12,0
인제,2021-06-12,0
고성,2021-06-12,0
양양,2021-06-12,1
춘천,2021-06-13,3
원주,2021-06-13,5
강릉,2021-06-13,2
동해,2021-06-13,0
태백,2021-06-13,0
속초,2021-06-13,0
삼척,2021-06-13,0
홍천,2021-06-13,1
횡성,2021-06-13,0
영월,2021-06-13,0
평창,2021-06-13,0
정선,2021-06-13,0
철원,2021-06-13,0
화천,2021-06-13,0
양구,2021-06-13,0
인제,2021-06-13,0
고성,2021-06-13,0
양양,2021-06-13,0
춘천,2021-06-14,1
원주,2021-06-14,1
강릉,2021-06-14,0
동해,2021-06-14,0
태백,2021-06-14,0
속초,2021-06-14,0
삼척,2021-06-14,0
홍천,2021-06-14,0
횡성,2021-06-14,1
영월,2021-06-14,0
평창,2021-06-14,0
정선,2021-06-14,0
철원,2021-06-14,0
화천,2021-06-14,0
양구,2021-06-14,0
인제,2021-06-14,0
고성,2021-06-14,0
양양,2021-06-14,0
춘천,2021-06-15,2
원주,2021-06-15,4
강릉,2021-06-15,0
동해,2021-06-15,0
태백,2021-06-15,0
속초,2021-06-15,1
삼척,2021-06-15,0
홍천,2021-06-15,0
횡성,2021-06-15,0
영월,2021-06-15,0
평창,2021-06-15,0
정선,2021-06-15,0
철원,2021-06-15,0
화천,2021-06-15,0
양구,2021-06-15,0
인제,2021-06-15,0
고성,2021-06-15,0
양양,2021-06-15,0
춘천,2021-06-16,3
원주,2021-06-16,1
강릉,2021-06-16,1
동해,2021-06-16,0
태백,2021-06-16,0
속초,2021-06-16,0
삼척,2021-06-16,0
홍천,2021-06-16,0
횡성,2021-06-16,0
영월,2021-06-16,0
평창,2021-06-16,2
정선,2021-06-16,0
철원,2021-06-16,0
화천,2021-06-16,0
양구,2021-06-16,0
인제,2021-06-16,0
고성,2021-06-16,0
양양,2021-06-16,0
춘천,2021-06-17,3
원주,2021-06-17,0
강릉,2021-06-17,1
동해,2021-06-17,0
태백,2021-06-17,0
속초,2021-06-17,1
삼척,2021-06-17,0
홍천,2021-06-17,0
횡성,2021-06-17,2
영월,2021-06-17,0
평창,2021-06-17,1
정선,2021-06-17,0
철원,2021-06-17,0
화천,2021-06-17,0
양구,2021-06-17,1
인제,2021-06-17,0
고성,2021-06-17,0
양양,2021-06-17,0
춘천,2021-06-18,2
원주,2021-06-18,1
강릉,2021-06-18,1
동해,2021-06-18,0
태백,2021-06-18,0
속초,2021-06-18,0
삼척,2021-06-18,0
홍천,2021-06-18,0
횡성,2021-06-18,1
영월,2021-06-18,0
평창,2021-06-18,0
정선,2021-06-18,0
철원,2021-06-18,0
화천,2021-06-18,0
양구,2021-06-18,0
인제,2021-06-18,0
고성,2021-06-18,0
양양,2021-06-18,0
춘천,2021-06-19,10
원주,2021-06-19,0
강릉,2021-06-19,0
동해,2021-06-19,0
태백,2021-06-19,0
속초,2021-06-19,1
삼척,2021-06-19,0
홍천,2021-06-19,0
횡성,2021-06-19,0
영월,2021-06-19,0
평창,2021-06-19,1
정선,2021-06-19,0
철원,2021-06-19,0
화천,2021-06-19,0
양구,2021-06-19,0
인제,2021-06-19,0
고성,2021-06-19,1
양양,2021-06-19,0
춘천,2021-06-20,5
원주,2021-06-20,1
강릉,2021-06-20,0
동해,2021-06-20,0
태백,2021-06-20,0
속초,2021-06-20,0
삼척,2021-06-20,0
홍천,2021-06-20,0
횡성,2021-06-20,3
영월,2021-06-20,0
평창,2021-06-20,0
정선,2021-06-20,0
철원,2021-06-20,0
화천,2021-06-20,0
양구,2021-06-20,0
인제,2021-06-20,0
고성,2021-06-20,0
양양,2021-06-20,0
춘천,2021-06-21,6
원주,2021-06-21,1
강릉,2021-06-21,3
동해,2021-06-21,0
태백,2021-06-21,0
속초,2021-06-21,0
삼척,2021-06-21,0
홍천,2021-06-21,0
횡성,2021-06-21,0
영월,2021-06-21,0
평창,2021-06-21,0
정선,2021-06-21,0
철원,2021-06-21,0
화천,2021-06-21,0
양구,2021-06-21,0
인제,2021-06-21,0
고성,2021-06-21,0
양양,2021-06-21,0
춘천,2021-06-22,14
원주,2021-06-22,1
강릉,2021-06-22,1
동해,2021-06-22,0
태백,2021-06-22,0
속초,2021-06-22,1
삼척,2021-06-22,0
홍천,2021-06-22,0
횡성,2021-06-22,0
영월,2021-06-22,0
평창,2021-06-22,0
정선,2021-06-22,0
철원,2021-06-22,0
화천,2021-06-22,0
양구,2021-06-22,0
인제,2021-06-22,0
고성,2021-06-22,0
양양,2021-06-22,0
춘천,2021-06-23,5
원주,2021-06-23,0
강릉,2021-06-23,0
동해,2021-06-23,0
태백,2021-06-23,0
속초,2021-06-23,0
삼척,2021-06-23,0
홍천,2021-06-23,0
횡성,2021-06-23,0
영월,2021-06-23,0
평창,2021-06-23,0
정선,2021-06-23,0
철원,2021-06-23,0
화천,2021-06-23,0
양구,2021-06-23,0
인제,2021-06-23,0
고성,2021-06-23,0
양양,2021-06-23,0
춘천,2021-06-24,11
원주,2021-06-24,0
강릉,2021-06-24,0
동해,2021-06-24,0
태백,2021-06-24,0
속초,2021-06-24,2
삼척,2021-06-24,0
홍천,2021-06-24,0
횡성,2021-06-24,0
영월,2021-06-24,0
평창,2021-06-24,0
정선,2021-06-24,0
철원,2021-06-24,0
화천,2021-06-24,0
양구,2021-06-24,0
인제,2021-06-24,0
고성,2021-06-24,0
양양,2021-06-24,0
춘천,2021-06-25,14
원주,2021-06-25,0
강릉,2021-06-25,0
동해,2021-06-25,0
태백,2021-06-25,0
속초,2021-06-25,8
삼척,2021-06-25,0
홍천,2021-06-25,10
횡성,2021-06-25,0
영월,2021-06-25,0
평창,2021-06-25,0
정선,2021-06-25,0
철원,2021-06-25,0
화천,2021-06-25,0
양구,2021-06-25,0
인제,2021-06-25,3
고성,2021-06-25,0
양양,2021-06-25,0
춘천,2021-06-26,13
원주,2021-06-26,2
강릉,2021-06-26,0
동해,2021-06-26,0
태백,2021-06-26,0
속초,2021-06-26,4
삼척,2021-06-26,0
홍천,2021-06-26,0
횡성,2021-06-26,0
영월,2021-06-26,0
평창,2021-06-26,0
정선,2021-06-26,0
철원,2021-06-26,0
화천,2021-06-26,0
양구,2021-06-26,0
인제,2021-06-26,0
고성,2021-06-26,0
양양,2021-06-26,0
춘천,2021-06-27,7
원주,2021-06-27,6
강릉,2021-06-27,1
동해,2021-06-27,0
태백,2021-06-27,0
속초,2021-06-27,1
삼척,2021-06-27,0
홍천,2021-06-27,1
횡성,2021-06-27,0
영월,2021-06-27,1
평창,2021-06-27,0
정선,2021-06-27,0
철원,2021-06-27,0
화천,2021-06-27,0
양구,2021-06-27,0
인제,2021-06-27,0
고성,2021-06-27,0
양양,2021-06-27,0
춘천,2021-06-28,5
원주,2021-06-28,2
강릉,2021-06-28,1
동해,2021-06-28,0
태백,2021-06-28,0
속초,2021-06-28,0
삼척,2021-06-28,0
홍천,2021-06-28,0
횡성,2021-06-28,0
영월,2021-06-28,0
평창,2021-06-28,0
정선,2021-06-28,0
철원,2021-06-28,0
화천,2021-06-28,0
양구,2021-06-28,0
인제,2021-06-28,0
고성,2021-06-28,0
양양,2021-06-28,0
춘천,2021-06-29,6
원주,2021-06-29,2
강릉,2021-06-29,5
동해,2021-06-29,0
태백,2021-06-29,1
속초,2021-06-29,0
삼척,2021-06-29,0
홍천,2021-06-29,0
횡성,2021-06-29,0
영월,2021-06-29,0
평창,2021-06-29,0
정선,2021-06-29,0
철원,2021-06-29,0
화천,2021-06-29,1
양구,2021-06-29,0
인제,2021-06-29,0
고성,2021-06-29,0
양양,2021-06-29,0
춘천,2021-06-30,7
원주,2021-06-30,0
강릉,2021-06-30,0
동해,2021-06-30,0
태백,2021-06-30,0
속초,2021-06-30,0
삼척,2021-06-30,0
홍천,2021-06-30,2
횡성,2021-06-30,0
영월,2021-06-30,0
평창,2021-06-30,1
정선,2021-06-30,0
철원,2021-06-30,0
화천,2021-06-30,0
양구,2021-06-30,0
인제,2021-06-30,0
고성,2021-06-30,0
양양,2021-06-30,0
춘천,2021-07-01,3
원주,2021-07-01,0
강릉,2021-07-01,1
동해,2021-07-01,0
태백,2021-07-01,1
속초,2021-07-01,2
삼척,2021-07-01,0
홍천,2021-07-01,6
횡성,2021-07-01,0
영월,2021-07-01,0
평창,2021-07-01,1
정선,2021-07-01,0
철원,2021-07-01,0
화천,2021-07-01,0
양구,2021-07-01,0
인제,2021-07-01,0
고성,2021-07-01,0
양양,2021-07-01,0
춘천,2021-07-02,8
원주,2021-07-02,0
강릉,2021-07-02,0
동해,2021-07-02,0
태백,2021-07-02,0
속초,2021-07-02,1
삼척,2021-07-02,0
홍천,2021-07-02,0
횡성,2021-07-02,0
영월,2021-07-02,0
평창,2021-07-02,1
정선,2021-07-02,0
철원,2021-07-02,0
화천,2021-07-02,1
양구,2021-07-02,0
인제,2021-07-02,0
고성,2021-07-02,0
양양,2021-07-02,0
춘천,2021-07-03,5
원주,2021-07-03,0
강릉,2021-07-03,0
동해,2021-07-03,0
태백,2021-07-03,0
속초,2021-07-03,1
삼척,2021-07-03,0
홍천,2021-07-03,9
횡성,2021-07-03,1
영월,2021-07-03,0
평창,2021-07-03,0
정선,2021-07-03,0
철원,2021-07-03,0
화천,2021-07-03,0
양구,2021-07-03,0
인제,2021-07-03,1
고성,2021-07-03,0
양양,2021-07-03,2
춘천,2021-07-04,0
원주,2021-07-04,0
강릉,2021-07-04,2
동해,2021-07-04,0
태백,2021-07-04,0
속초,2021-07-04,3
삼척,2021-07-04,0
홍천,2021-07-04,1
횡성,2021-07-04,0
영월,2021-07-04,0
평창,2021-07-04,0
정선,2021-07-04,0
철원,2021-07-04,0
화천,2021-07-04,0
양구,2021-07-04,0
인제,2021-07-04,0
고성,2021-07-04,0
양양,2021-07-04,1
춘천,2021-07-05,1
원주,2021-07-05,0
강릉,2021-07-05,0
동해,2021-07-05,0
태백,2021-07-05,0
속초,2021-07-05,2
삼척,2021-07-05,0
홍천,2021-07-05,1
횡성,2021-07-05,0
영월,2021-07-05,4
평창,2021-07-05,0
정선,2021-07-05,0
철원,2021-07-05,0
화천,2021-07-05,0
양구,2021-07-05,0
인제,2021-07-05,1
고성,2021-07-05,0
양양,2021-07-05,0
춘천,2021-07-06,1
원주,2021-07-06,0
강릉,2021-07-06,8
동해,2021-07-06,0
태백,2021-07-06,0
속초,2021-07-06,0
삼척,2021-07-06,0
홍천,2021-07-06,2
횡성,2021-07-06,1
영월,2021-07-06,0
평창,2021-07-06,0
정선,2021-07-06,0
철원,2021-07-06,0
화천,2021-07-06,0
양구,2021-07-06,0
인제,2021-07-06,0
고성,2021-07-06,0
양양,2021-07-06,0
춘천,2021-07-07,3
원주,2021-07-07,5
강릉,2021-07-07,3
동해,2021-07-07,0
태백,2021-07-07,1
속초,2021-07-07,1
삼척,2021-07-07,0
홍천,2021-07-07,0
횡성,2021-07-07,2
영월,2021-07-07,0
평창,2021-07-07,0
정선,2021-07-07,0
철원,2021-07-07,0
화천,2021-07-07,0
양구,2021-07-07,0
인제,2021-07-07,1
고성,2021-07-07,0
양양,2021-07-07,0
춘천,2021-07-08,2
원주,2021-07-08,7
강릉,2021-07-08,2
동해,2021-07-08,0
태백,2021-07-08,8
속초,2021-07-08,2
삼척,2021-07-08,0
홍천,2021-07-08,0
횡성,2021-07-08,1
영월,2021-07-08,0
평창,2021-07-08,0
정선,2021-07-08,0
철원,2021-07-08,1
화천,2021-07-08,1
양구,2021-07-08,0
인제,2021-07-08,0
고성,2021-07-08,0
양양,2021-07-08,0
춘천,2021-07-09,0
원주,2021-07-09,3
강릉,2021-07-09,7
동해,2021-07-09,0
태백,2021-07-09,1
속초,2021-07-09,0
삼척,2021-07-09,0
홍천,2021-07-09,3
횡성,2021-07-09,0
영월,2021-07-09,0
평창,2021-07-09,0
정선,2021-07-09,0
철원,2021-07-09,0
화천,2021-07-09,0
양구,2021-07-09,0
인제,2021-07-09,0
고성,2021-07-09,0
양양,2021-07-09,2
춘천,2021-07-10,0
원주,2021-07-10,2
강릉,2021-07-10,6
동해,2021-07-10,0
태백,2021-07-10,1
속초,2021-07-10,0
삼척,2021-07-10,0
홍천,2021-07-10,4
횡성,2021-07-10,0
영월,2021-07-10,0
평창,2021-07-10,0
정선,2021-07-10,2
철원,2021-07-10,0
화천,2021-07-10,0
양구,2021-07-10,0
인제,2021-07-10,0
고성,2021-07-10,2
양양,2021-07-10,3
춘천,2021-07-11,2
원주,2021-07-11,3
강릉,2021-07-11,8
동해,2021-07-11,0
태백,2021-07-11,2
속초,2021-07-11,1
삼척,2021-07-11,0
홍천,2021-07-11,0
횡성,2021-07-11,1
영월,2021-07-11,0
평창,2021-07-11,0
정선,2021-07-11,0
철원,2021-07-11,0
화천,2021-07-11,0
양구,2021-07-11,1
인제,2021-07-11,0
고성,2021-07-11,0
양양,2021-07-11,0
춘천,2021-07-12,1
원주,2021-07-12,2
강릉,2021-07-12,6
동해,2021-07-12,0
태백,2021-07-12,1
속초,2021-07-12,0
삼척,2021-07-12,0
홍천,2021-07-12,0
횡성,2021-07-12,0
영월,2021-07-12,0
평창,2021-07-12,0
정선,2021-07-12,0
철원,2021-07-12,0
화천,2021-07-12,3
양구,2021-07-12,2
인제,2021-07-12,0
고성,2021-07-12,0
양양,2021-07-12,4
춘천,2021-07-13,1
원주,2021-07-13,1
강릉,2021-07-13,8
동해,2021-07-13,0
태백,2021-07-13,0
속초,2021-07-13,1
삼척,2021-07-13,0
홍천,2021-07-13,3
횡성,2021-07-13,0
영월,2021-07-13,0
평창,2021-07-13,1
정선,2021-07-13,0
철원,2021-07-13,0
화천,2021-07-13,1
양구,2021-07-13,0
인제,2021-07-13,0
고성,2021-07-13,0
양양,2021-07-13,0
춘천,2021-07-14,2
원주,2021-07-14,5
강릉,2021-07-14,4
동해,2021-07-14,1
태백,2021-07-14,5
속초,2021-07-14,2
삼척,2021-07-14,0
홍천,2021-07-14,1
횡성,2021-07-14,0
영월,2021-07-14,0
평창,2021-07-14,0
정선,2021-07-14,0
철원,2021-07-14,0
화천,2021-07-14,2
양구,2021-07-14,1
인제,2021-07-14,0
고성,2021-07-14,0
양양,2021-07-14,2
춘천,2021-07-15,2
원주,2021-07-15,2
강릉,2021-07-15,9
동해,2021-07-15,2
태백,2021-07-15,1
속초,2021-07-15,4
삼척,2021-07-15,6
홍천,2021-07-15,0
횡성,2021-07-15,0
영월,2021-07-15,0
평창,2021-07-15,0
정선,2021-07-15,0
철원,2021-07-15,0
화천,2021-07-15,0
양구,2021-07-15,0
인제,2021-07-15,0
고성,2021-07-15,0
양양,2021-07-15,2
춘천,2021-07-16,2
원주,2021-07-16,8
강릉,2021-07-16,19
동해,2021-07-16,7
태백,2021-07-16,0
속초,2021-07-16,2
삼척,2021-07-16,3
홍천,2021-07-16,0
횡성,2021-07-16,0
영월,2021-07-16,1
평창,2021-07-16,2
정선,2021-07-16,0
철원,2021-07-16,0
화천,2021-07-16,0
양구,2021-07-16,0
인제,2021-07-16,0
고성,2021-07-16,0
양양,2021-07-16,1
춘천,2021-07-17,0
원주,2021-07-17,6
강릉,2021-07-17,34
동해,2021-07-17,2
태백,2021-07-17,0
속초,2021-07-17,2
삼척,2021-07-17,2
홍천,2021-07-17,0
횡성,2021-07-17,0
영월,2021-07-17,1
평창,2021-07-17,0
정선,2021-07-17,0
철원,2021-07-17,0
화천,2021-07-17,5
양구,2021-07-17,0
인제,2021-07-17,0
고성,2021-07-17,0
양양,2021-07-17,0
춘천,2021-07-18,0
원주,2021-07-18,7
강릉,2021-07-18,13
동해,2021-07-18,2
태백,2021-07-18,1
속초,2021-07-18,1
삼척,2021-07-18,0
홍천,2021-07-18,0
횡성,2021-07-18,0
영월,2021-07-18,0
평창,2021-07-18,0
정선,2021-07-18,0
철원,2021-07-18,0
화천,2021-07-18,1
양구,2021-07-18,1
인제,2021-07-18,0
고성,2021-07-18,0
양양,2021-07-18,1
춘천,2021-07-19,0
원주,2021-07-19,8
강릉,2021-07-19,24
동해,2021-07-19,2
태백,2021-07-19,0
속초,2021-07-19,5
삼척,2021-07-19,1
홍천,2021-07-19,1
횡성,2021-07-19,0
영월,2021-07-19,0
평창,2021-07-19,0
정선,2021-07-19,0
철원,2021-07-19,0
화천,2021-07-19,1
양구,2021-07-19,0
인제,2021-07-19,0
고성,2021-07-19,0
양양,2021-07-19,0
춘천,2021-07-20,1
원주,2021-07-20,5
강릉,2021-07-20,19
동해,2021-07-20,2
태백,2021-07-20,2
속초,2021-07-20,5
삼척,2021-07-20,1
홍천,2021-07-20,5
횡성,2021-07-20,0
영월,2021-07-20,0
평창,2021-07-20,2
정선,2021-07-20,0
철원,2021-07-20,0
화천,2021-07-20,0
양구,2021-07-20,0
인제,2021-07-20,0
고성,2021-07-20,0
양양,2021-07-20,12
춘천,2021-07-21,3
원주,2021-07-21,13
강릉,2021-07-21,17
동해,2021-07-21,1
태백,2021-07-21,0
속초,2021-07-21,2
삼척,2021-07-21,4
홍천,2021-07-21,3
횡성,2021-07-21,0
영월,2021-07-21,0
평창,2021-07-21,0
정선,2021-07-21,0
철원,2021-07-21,1
화천,2021-07-21,0
양구,2021-07-21,0
